,data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
14013,2023-11-21,19:50:00,406.0,150,CEARA-MIRIM,Atropelamento de Animal,Com Vítimas Feridas,-5.672193,-35.404501
14014,2023-11-21,21:30:00,101.0,81,NATAL,Colisão traseira,Sem Vítimas,-5.76469466,-35.28295988
14016,2023-11-22,12:20:00,406.0,162,CEARA-MIRIM,Colisão frontal,Com Vítimas Feridas,-5.7280941,-35.36099113
14022,2023-11-22,12:20:00,406.0,162,CEARA-MIRIM,Tombamento,Com Vítimas Feridas,-5.7280941,-35.36099113
14028,2023-11-22,12:20:00,406.0,162,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.7280941,-35.36099113
14034,2023-11-22,12:20:00,406.0,162,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.7280941,-35.36099113
14040,2023-11-22,17:35:00,406.0,171,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76172663,-35.29115323
14043,2023-11-22,19:15:00,101.0,95,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.840768,-35.210358
14045,2023-11-23,06:37:00,101.0,105,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.90165196,-35.25928517
14048,2023-11-23,06:45:00,406.0,105,JOAO CAMARA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.54336535,-35.7969128
14050,2023-11-23,06:45:00,406.0,105,JOAO CAMARA,Colisão traseira,Com Vítimas Feridas,-5.54336535,-35.7969128
14052,2023-11-23,13:30:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
14057,2023-11-23,11:15:00,304.0,108,ACU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.58636248,-36.95401396
14059,2023-11-24,13:43:00,101.0,95,NATAL,Atropelamento de Pedestre,Com Vítimas Fatais,-5.840768,-35.210358
14062,2023-11-24,13:43:00,101.0,95,NATAL,Queda de ocupante de veículo,Com Vítimas Fatais,-5.840768,-35.210358
14065,2023-11-24,13:43:00,101.0,95,NATAL,Colisão lateral mesmo sentido,Com Vítimas Fatais,-5.840768,-35.210358
14071,2023-11-25,04:20:00,101.0,154,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.33179862,-35.17639161
14074,2023-11-25,18:30:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
14076,2023-11-25,19:50:00,101.0,96,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84949622,-35.20890752
14082,2023-11-25,19:50:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
14088,2023-11-25,20:40:00,304.0,52,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.26016181,-37.30441867
14091,2023-11-26,06:00:00,101.0,75,EXTREMOZ,Queda de ocupante de veículo,Com Vítimas Feridas,-5.721906,-35.27672
14093,2023-11-26,08:15:00,304.0,269,IELMO MARINHO,Capotamento,Com Vítimas Fatais,-5.87162465,-35.57815193
14100,2023-11-26,08:15:00,304.0,269,IELMO MARINHO,Derramamento de carga,Com Vítimas Fatais,-5.87162465,-35.57815193
14107,2023-11-26,08:15:00,304.0,269,IELMO MARINHO,Saída de leito carroçável,Com Vítimas Fatais,-5.87162465,-35.57815193
14114,2023-11-26,08:15:00,304.0,269,IELMO MARINHO,Tombamento,Com Vítimas Fatais,-5.87162465,-35.57815193
14121,2023-11-26,08:15:00,304.0,269,IELMO MARINHO,Colisão frontal,Com Vítimas Fatais,-5.87162465,-35.57815193
14128,2023-11-26,10:00:00,406.0,20,MACAU,Tombamento,Com Vítimas Feridas,-5.203875,-36.47645
14129,2023-11-26,10:00:00,406.0,20,MACAU,Saída de leito carroçável,Com Vítimas Feridas,-5.203875,-36.47645
14130,2023-11-26,12:50:00,110.0,45,MOSSORO,Colisão traseira,Sem Vítimas,-5.19257993,-37.31114905
14132,2023-11-26,19:20:00,101.0,82,SAO GONCALO DO AMARANTE,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.76791511,-35.27456305
14134,2023-11-27,18:21:00,226.0,2,NATAL,Colisão traseira,Com Vítimas Feridas,-5.81148191,-35.2454192
14138,2023-11-28,00:10:00,101.0,143,GOIANINHA,Saída de leito carroçável,Sem Vítimas,-6.23449707,-35.21637886
14139,2023-11-27,20:36:00,304.0,305,PARNAMIRIM,Colisão com objeto,Sem Vítimas,-5.8876927,-35.2721949
14140,2023-11-27,20:36:00,304.0,305,PARNAMIRIM,Saída de leito carroçável,Sem Vítimas,-5.8876927,-35.2721949
14141,2023-11-03,07:30:00,226.0,277,TRIUNFO POTIGUAR,Tombamento,Com Vítimas Feridas,-5.861916,-37.20317
14146,2023-11-03,07:30:00,226.0,277,TRIUNFO POTIGUAR,Saída de leito carroçável,Com Vítimas Feridas,-5.861916,-37.20317
14151,2023-11-28,18:30:00,405.0,75,APODI,Atropelamento de Pedestre,Com Vítimas Feridas,-5.6430151,-37.79996162
14155,2023-11-28,18:30:00,405.0,75,APODI,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.6430151,-37.79996162
14159,2023-11-29,13:00:00,406.0,160,CEARA-MIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.71375666,-35.37210457
14161,2023-11-29,15:20:00,405.0,162,RAFAEL FERNANDES,Queda de ocupante de veículo,Com Vítimas Fatais,-6.20761005,-38.22695282
14164,2023-11-29,15:20:00,405.0,162,RAFAEL FERNANDES,Capotamento,Com Vítimas Fatais,-6.20761005,-38.22695282
14167,2023-11-29,15:20:00,405.0,162,RAFAEL FERNANDES,Tombamento,Com Vítimas Fatais,-6.20761005,-38.22695282
14170,2023-11-29,15:20:00,405.0,162,RAFAEL FERNANDES,Saída de leito carroçável,Com Vítimas Fatais,-6.20761005,-38.22695282
14173,2023-11-30,09:07:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
14176,2023-11-30,12:40:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
14178,2023-11-30,14:00:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
14180,2023-11-30,15:40:00,101.0,100,NATAL,Colisão traseira,Com Vítimas Feridas,-5.88106901,-35.22542396
14183,2023-12-01,00:05:00,406.0,161,SAO GONCALO DO AMARANTE,Atropelamento de Animal,Com Vítimas Feridas,-5.72093004,-35.36655305
14184,2023-12-01,07:54:00,101.0,103,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.89034022,-35.24894996
14186,2023-12-01,10:19:00,110.0,49,MOSSORO,Tombamento,Com Vítimas Feridas,-5.21749782,-37.32858365
14188,2023-12-01,10:19:00,110.0,49,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.21749782,-37.32858365
14190,2023-12-01,22:05:00,101.0,108,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.92823,-35.264656
14192,2023-12-02,16:16:00,304.0,281,MACAIBA,Capotamento,Com Vítimas Feridas,-5.88698418,-35.48092295
14193,2023-12-02,19:30:00,101.0,123,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-6.06166101,-35.24094602
14195,2023-12-03,04:00:00,304.0,30,MOSSORO,Colisão com objeto,Sem Vítimas,-5.11703801,-37.34100094
14197,2023-12-04,20:35:00,101.0,82,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76791511,-35.27456305
14199,2023-12-05,08:17:00,101.0,101,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.88681084,-35.23143404
14201,2023-12-05,08:17:00,101.0,101,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88681084,-35.23143404
14203,2023-12-05,16:32:00,101.0,135,NISIA FLORESTA,Saída de leito carroçável,Com Vítimas Feridas,-6.164453,-35.224861
14205,2023-12-05,19:40:00,226.0,81,TANGARA,Tombamento,Com Vítimas Feridas,-6.18906331,-35.78272296
14207,2023-12-05,19:40:00,226.0,81,TANGARA,Colisão traseira,Com Vítimas Feridas,-6.18906331,-35.78272296
14209,2023-10-10,21:10:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
14211,2023-10-10,07:56:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
14214,2023-10-02,12:07:00,101.0,157,CANGUARETAMA,Saída de leito carroçável,Com Vítimas Feridas,-6.347917,-35.165813
14219,2023-12-06,13:00:00,101.0,83,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.771044,-35.266171
14222,2023-12-06,13:20:00,406.0,171,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.76172663,-35.29115323
14226,2023-12-06,13:20:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76172663,-35.29115323
14230,2023-12-06,13:20:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.76172663,-35.29115323
14234,2023-12-06,22:55:00,406.0,143,CEARA-MIRIM,Tombamento,Com Vítimas Feridas,-5.64816875,-35.49487003
14238,2023-12-06,22:55:00,406.0,143,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.64816875,-35.49487003
14242,2023-12-06,22:55:00,406.0,143,CEARA-MIRIM,Atropelamento de Animal,Com Vítimas Feridas,-5.64816875,-35.49487003
14246,2023-12-08,11:15:00,101.0,125,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
14250,2023-12-08,11:15:00,101.0,125,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-6.07815599,-35.23412006
14254,2023-12-08,11:15:00,101.0,125,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-6.07815599,-35.23412006
14258,2023-12-08,14:47:00,226.0,223,FLORANIA,Colisão transversal,Sem Vítimas,-6.13822,-36.85622
14260,2023-12-09,06:55:00,304.0,295,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86605927,-35.35822096
14262,2023-12-09,06:55:00,304.0,295,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86605927,-35.35822096
14264,2023-12-09,14:42:00,101.0,103,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.89034022,-35.24894996
14266,2023-12-10,17:40:00,101.0,119,SAO JOSE DE MIPIBU,Colisão com objeto,Com Vítimas Feridas,-6.02496757,-35.2509784
14268,2023-12-10,17:40:00,101.0,119,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.02496757,-35.2509784
14270,2023-12-10,17:40:00,101.0,119,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.02496757,-35.2509784
14272,2023-12-11,07:25:00,101.0,136,NISIA FLORESTA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.17193583,-35.21976075
14292,2023-12-11,07:25:00,101.0,136,NISIA FLORESTA,Tombamento,Com Vítimas Feridas,-6.17193583,-35.21976075
14312,2023-12-11,07:25:00,101.0,136,NISIA FLORESTA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.17193583,-35.21976075
14332,2023-11-13,13:45:00,406.0,103,JOAO CAMARA,Atropelamento de Pedestre,Com Vítimas Feridas,-5.53564401,-35.81467867
14334,2023-12-11,13:15:00,304.0,48,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.22868577,-37.32203081
14336,2023-12-11,14:30:00,304.0,94,ACU,Engavetamento,Com Vítimas Feridas,-5.82595392,-35.21118348
14340,2023-12-11,16:50:00,406.0,151,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.65094554,-35.42341594
14341,2023-12-11,21:05:00,101.0,78,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.740798,-35.290199
14343,2023-12-11,21:05:00,101.0,78,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.740798,-35.290199
14345,2023-12-12,05:30:00,110.0,4,AREIA BRANCA,Colisão traseira,Sem Vítimas,-4.94610317,-37.10086959
14347,2023-12-12,08:00:00,101.0,148,GOIANINHA,Colisão com objeto,Com Vítimas Feridas,-6.279491,-35.204899
14349,2023-12-12,08:00:00,101.0,148,GOIANINHA,Saída de leito carroçável,Com Vítimas Feridas,-6.279491,-35.204899
14351,2023-12-12,19:35:00,101.0,78,NATAL,Tombamento,Com Vítimas Feridas,-5.740798,-35.290199
14352,2023-12-12,19:35:00,101.0,78,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.740798,-35.290199
14353,2023-12-12,19:35:00,101.0,78,NATAL,Saída de leito carroçável,Com Vítimas Feridas,-5.740798,-35.290199
14354,2023-12-13,09:48:00,101.0,108,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.92823,-35.264656
14356,2023-12-14,07:50:00,304.0,167,ANGICOS,Saída de leito carroçável,Com Vítimas Feridas,-5.6806294,-36.45476004
14358,2023-12-14,07:50:00,304.0,167,ANGICOS,Colisão com objeto,Com Vítimas Feridas,-5.6806294,-36.45476004
14360,2023-12-14,07:50:00,304.0,167,ANGICOS,Colisão traseira,Com Vítimas Feridas,-5.6806294,-36.45476004
14362,2023-09-26,18:30:00,101.0,161,CANGUARETAMA,Colisão lateral sentido oposto,Com Vítimas Feridas,-6.37832592,-35.14846487
14364,2023-11-02,18:20:00,226.0,4,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.81613562,-35.24908846
14366,2023-11-02,18:20:00,226.0,4,NATAL,Tombamento,Com Vítimas Feridas,-5.81613562,-35.24908846
14368,2023-11-02,18:20:00,226.0,4,NATAL,Atropelamento de Animal,Com Vítimas Feridas,-5.81613562,-35.24908846
14370,2023-12-14,16:54:00,304.0,157,FERNANDO PEDROZA,Colisão traseira,Sem Vítimas,-5.696604,-36.53552
14376,2023-12-14,21:20:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
14388,2023-12-15,10:00:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Sem Vítimas,-5.76172663,-35.29115323
14390,2023-12-15,10:00:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,-5.76172663,-35.29115323
14392,2023-12-16,19:00:00,304.0,116,ITAJA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.629953,-36.864231
14393,2023-12-16,19:00:00,304.0,116,ITAJA,Atropelamento de Animal,Com Vítimas Feridas,-5.629953,-36.864231
14394,2023-12-16,20:30:00,405.0,151,PAU DOS FERROS,Atropelamento de Pedestre,Com Vítimas Feridas,-6.11489502,-38.20651128
14396,2023-12-16,20:01:00,101.0,104,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.892745,-35.257225
14402,2023-12-16,20:01:00,101.0,104,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.892745,-35.257225
14408,2023-12-16,20:01:00,101.0,104,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.892745,-35.257225
14414,2023-12-16,20:00:00,304.0,24,MOSSORO,Tombamento,Com Vítimas Fatais,-5.06488233,-37.33287055
14416,2023-12-16,20:00:00,304.0,24,MOSSORO,Queda de ocupante de veículo,Com Vítimas Fatais,-5.06488233,-37.33287055
14418,2023-12-16,20:00:00,304.0,24,MOSSORO,Saída de leito carroçável,Com Vítimas Fatais,-5.06488233,-37.33287055
14420,2023-12-17,00:10:00,101.0,83,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.771044,-35.266171
14422,2023-12-17,08:18:00,304.0,299,MACAIBA,Colisão com objeto,Sem Vítimas,-5.87095859,-35.32359587
14423,2023-12-17,08:18:00,304.0,299,MACAIBA,Saída de leito carroçável,Sem Vítimas,-5.87095859,-35.32359587
14424,2023-12-17,19:37:00,101.0,113,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.973247,-35.26489
14426,2023-12-17,22:02:00,406.0,147,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.64619702,-35.459121
14428,2023-12-17,22:02:00,406.0,147,CEARA-MIRIM,Tombamento,Com Vítimas Feridas,-5.64619702,-35.459121
14430,2023-12-17,22:02:00,406.0,147,CEARA-MIRIM,Colisão traseira,Com Vítimas Feridas,-5.64619702,-35.459121
14432,2023-12-18,12:30:00,101.0,97,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.857612,-35.212723
14435,2023-12-18,17:00:00,405.0,1,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.19170196,-37.361471
14439,2023-12-19,13:15:00,101.0,126,SAO JOSE DE MIPIBU,Colisão com objeto,Com Vítimas Feridas,-6.086887,-35.23438
14440,2023-12-19,17:40:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Sem Vítimas,-6.05016006,-35.67466683
14444,2023-12-19,21:55:00,101.0,94,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.83176615,-35.21191342
14451,2023-12-19,21:55:00,101.0,94,NATAL,Saída de leito carroçável,Com Vítimas Feridas,-5.83176615,-35.21191342
14458,2023-12-20,14:25:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
14462,2023-12-20,14:25:00,101.0,94,NATAL,Tombamento,Com Vítimas Feridas,-5.83176615,-35.21191342
14466,2023-12-20,14:25:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
14470,2023-12-20,17:50:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.76172663,-35.29115323
14472,2023-12-20,21:00:00,406.0,160,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.71375666,-35.37210457
14474,2023-12-21,14:16:00,101.0,77,NATAL,Colisão traseira,Com Vítimas Feridas,-5.73180495,-35.29112135
14476,2023-12-21,23:38:00,101.0,165,CANGUARETAMA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.40913892,-35.13083887
14481,2023-12-21,23:38:00,101.0,165,CANGUARETAMA,Colisão traseira,Com Vítimas Feridas,-6.40913892,-35.13083887
14486,2023-09-17,18:30:00,304.0,32,MOSSORO,Tombamento,Com Vítimas Feridas,-5.13933087,-37.3456192
14498,2023-09-17,18:30:00,304.0,32,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.13933087,-37.3456192
14510,2023-09-17,18:30:00,304.0,32,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.13933087,-37.3456192
14522,2023-11-15,19:35:00,101.0,77,EXTREMOZ,Saída de leito carroçável,Com Vítimas Feridas,-5.73180495,-35.29112135
14532,2023-11-15,19:35:00,101.0,77,EXTREMOZ,Capotamento,Com Vítimas Feridas,-5.73180495,-35.29112135
14542,2023-11-15,19:35:00,101.0,77,EXTREMOZ,Colisão com objeto,Com Vítimas Feridas,-5.73180495,-35.29112135
14552,2023-12-22,13:00:00,406.0,169,SAO GONCALO DO AMARANTE,Incêndio,Sem Vítimas,-5.756651,-35.304758
14553,2023-12-22,15:00:00,101.0,84,NATAL,Colisão traseira,Sem Vítimas,-5.774175,-35.257801
14559,2023-12-22,19:30:00,101.0,78,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.740798,-35.290199
14567,2023-12-22,19:30:00,101.0,78,NATAL,Saída de leito carroçável,Com Vítimas Feridas,-5.740798,-35.290199
14575,2023-12-23,07:10:00,405.0,125,TABOLEIRO GRANDE,Saída de leito carroçável,Com Vítimas Feridas,-5.923165,-38.10148
14576,2023-12-23,07:10:00,405.0,125,TABOLEIRO GRANDE,Capotamento,Com Vítimas Feridas,-5.923165,-38.10148
14577,2023-12-24,04:07:00,304.0,24,MOSSORO,Capotamento,Com Vítimas Feridas,-5.06488233,-37.33287055
14578,2023-12-24,11:30:00,101.0,66,EXTREMOZ,Colisão com objeto,Com Vítimas Feridas,-5.65033356,-35.25016233
14586,2023-12-24,11:30:00,101.0,66,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.65033356,-35.25016233
14594,2023-12-24,15:10:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
14600,2023-12-24,15:10:00,304.0,296,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86484905,-35.34931012
14606,2023-12-24,15:10:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
14612,2023-12-25,01:20:00,406.0,112,POCO BRANCO,Atropelamento de Animal,Com Vítimas Feridas,-5.562185,-35.73658
14616,2023-12-25,19:06:00,101.0,115,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-5.99096804,-35.26381408
14618,2023-11-02,01:15:00,101.0,79,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.74962896,-35.28918369
14619,2023-11-02,01:15:00,101.0,79,NATAL,Tombamento,Com Vítimas Feridas,-5.74962896,-35.28918369
14620,2023-12-27,08:15:00,304.0,291,MACAIBA,Saída de leito carroçável,Com Vítimas Feridas,-5.86769816,-35.39394002
14622,2023-12-27,18:51:00,405.0,161,RAFAEL FERNANDES,Colisão transversal,Com Vítimas Feridas,-6.19868599,-38.2259532
14624,2023-12-27,20:09:00,226.0,3,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.82085671,-35.25187091
14627,2023-12-27,23:15:00,406.0,150,CEARA-MIRIM,Colisão frontal,Sem Vítimas,-5.672193,-35.404501
14629,2023-12-28,18:25:00,101.0,82,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76791511,-35.27456305
14631,2023-12-28,17:55:00,304.0,48,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.22868577,-37.32203081
14633,2023-12-28,17:55:00,304.0,48,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.22868577,-37.32203081
14635,2023-08-14,08:15:00,101.0,84,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.774175,-35.257801
14636,2023-08-14,08:15:00,101.0,84,NATAL,Tombamento,Com Vítimas Feridas,-5.774175,-35.257801
14637,2023-12-29,20:00:00,101.0,75,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.721906,-35.27672
14641,2023-12-30,05:00:00,101.0,20,RIO DO FOGO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88691267,-35.23251057
14643,2023-12-30,05:00:00,101.0,20,RIO DO FOGO,Atropelamento de Animal,Com Vítimas Feridas,-5.88691267,-35.23251057
14645,2023-12-30,21:15:00,406.0,147,CEARA-MIRIM,Tombamento,Com Vítimas Feridas,-5.64619702,-35.459121
14654,2023-12-30,21:15:00,406.0,147,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.64619702,-35.459121
14663,2023-12-30,21:15:00,406.0,147,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.64619702,-35.459121
14672,2023-12-29,20:25:00,101.0,124,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-6.07815599,-35.23412006
14675,2023-12-20,11:40:00,406.0,150,CEARA-MIRIM,Colisão frontal,Com Vítimas Feridas,-5.672193,-35.404501
14677,2023-10-01,16:00:00,406.0,27,MACAU,Capotamento,Com Vítimas Fatais,-5.229865,-36.41885
14680,2023-12-05,06:49:00,101.0,75,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
14683,2023-12-03,18:00:00,304.0,298,MACAIBA,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.8682343,-35.3321791
14689,2023-12-18,18:30:00,304.0,37,MOSSORO,Tombamento,Com Vítimas Feridas,-5.17455933,-37.36227171
14693,2023-12-18,18:30:00,304.0,37,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.17455933,-37.36227171
14697,2023-12-20,16:02:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
14701,2023-12-20,16:02:00,304.0,299,MACAIBA,Tombamento,Com Vítimas Feridas,-5.87095859,-35.32359587
14705,2023-12-20,16:02:00,304.0,299,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.87095859,-35.32359587
14709,2023-12-21,22:33:00,427.0,0,CURRAIS NOVOS,Queda de ocupante de veículo,Com Vítimas Feridas,-6.268149,-36.52254
14711,2023-12-21,22:33:00,427.0,0,CURRAIS NOVOS,Atropelamento de Pedestre,Com Vítimas Feridas,-6.268149,-36.52254
14713,2023-12-15,13:22:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76172663,-35.29115323
14717,2023-12-15,13:22:00,406.0,171,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.76172663,-35.29115323
14721,2023-12-05,19:45:00,304.0,300,MACAIBA,Saída de leito carroçável,Sem Vítimas,-5.8737673,-35.3150361
14722,2023-01-21,16:20:00,304.0,41,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.204859,-37.376148
14725,2023-01-21,16:20:00,304.0,41,MOSSORO,Tombamento,Com Vítimas Feridas,-5.204859,-37.376148
14728,2023-01-21,16:20:00,304.0,41,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.204859,-37.376148
